PREMIUM(Rs),MODE,AGE,GENDER,M/ STATUS,DESIGNATION TYPE,TERM,PLAN TYPE,PAYMENT METHOD,AGENT EXPERIENCE
1232,M,36,M,MARRIED,MIDDLE,22,INVESTMENT,ONLINE,ABOVE 5 YRS
2707,M,39,F,SINGLE,HIGHER,30,INVESTMENT,STO,ABOVE 5 YRS
4195,M,28,F,MARRIED,HIGHER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
5103,M,39,M,MARRIED,HIGHER,20,INVESTMENT,STO,ABOVE 5 YRS
1599,M,41,F,MARRIED,MIDDLE,17,INVESTMENT,STO,ABOVE 5 YRS
2032,M,48,F,MARRIED,MIDDLE,20,INVESTMENT,CHEQUE,ABOVE 5 YRS
1185,M,54,F,MARRIED,LOWER,14,INVESTMENT,CHEQUE,ABOVE 5 YRS
2032,M,33,M,MARRIED,LOWER,25,INVESTMENT,CHEQUE,ABOVE 5 YRS
28050,Y,47,F,MARRIED,MIDDLE,15,INVESTMENT,CHEQUE,ABOVE 5 YRS
658878,Y,65,M,MARRIED,HIGHER,12,INVESTMENT,CHEQUE,ABOVE 5 YRS
42053,Y,57,F,WIDOW,HIGHER,22,MEDICAL,CHEQUE,ABOVE 5 YRS
1565,M,33,M,SINGLE,LOWER,20,MEDICAL,STO,ABOVE 5 YRS
1138,M,55,M,MARRIED,MIDDLE,15,MEDICAL,STO,ABOVE 5 YRS
1978,M,39,M,MARRIED,HIGHER,15,MEDICAL,STO,ABOVE 5 YRS
13826,H,64,M,MARRIED,HIGHER,19,MEDICAL,ONLINE,ABOVE 5 YRS
16510,H,43,M,MARRIED,LABOUR,16,MEDICAL,DIRECT PAY,ABOVE 5 YRS
1665,M,46,M,MARRIED,MIDDLE,13,MEDICAL,STO,ABOVE 5 YRS
2547,M,63,M,MARRIED,MIDDLE,15,MEDICAL,STO,ABOVE 5 YRS
1678,M,46,M,MARRIED,LOWER,18,INVESTMENT,STO,ABOVE 5 YRS
300188,H,49,M,MARRIED,HIGHER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
2147,M,40,M,MARRIED,MIDDLE,24,INVESTMENT,STO,ABOVE 5 YRS
77823,H,62,M,MARRIED,HIGHER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
75570,M,44,M,DIVORCED,HIGHER,15,MEDICAL,STO,BELOW 5 YRS
5302,M,60,M,SINGLE,LOWER,20,MEDICAL,DIRECT PAY,BELOW 5 YRS
2478,M,40,M,MARRIED,HIGHER,20,MEDICAL,DIRECT PAY,BELOW 5 YRS
708,M,59,M,SINGLE,HIGHER,20,MEDICAL,STO,BELOW 5 YRS
2222,M,55,F,MARRIED,MIDDLE,20,MEDICAL,DIRECT PAY,BELOW 5 YRS
8000,M,40,F,SINGLE,LABOUR,25,MEDICAL,ONLINE,BELOW 5 YRS
14953,M,58,M,SINGLE,HIGHER,20,MEDICAL,STO,BELOW 5 YRS
1494,Y,63,F,DIVORCED,MIDDLE,17,MEDICAL,DIRECT PAY,BELOW 5 YRS
1334,M,47,M,MARRIED,HIGHER,15,MEDICAL,STO,BELOW 5 YRS
15000,M,49,F,SINGLE,LABOUR,16,MEDICAL,STO,BELOW 5 YRS
8345,Q,57,M,MARRIED,MIDDLE,20,MEDICAL,CHEQUE,BELOW 5 YRS
5000,M,34,M,SINGLE,HIGHER,31,PROTECTION,CHEQUE,BELOW 5 YRS
63110,M,40,M,MARRIED,HIGHER,20,EDUCATION,CHEQUE,BELOW 5 YRS
10000,M,46,M,SINGLE,MIDDLE,15,PROTECTION,CHEQUE,ABOVE 5 YRS
3222,H,46,M,MARRIED,HIGHER,30,INVESTMENT,CHEQUE,ABOVE 5 YRS
7896,Y,50,F,MARRIED,MIDDLE,30,MEDICAL,CHEQUE,ABOVE 5 YRS
40000,Y,56,M,SINGLE,LABOUR,25,INVESTMENT,STO,ABOVE 5 YRS
8502822,Y,36,F,MARRIED,HIGHER,30,INVESTMENT,STO,BELOW 5 YRS
11964,Q,46,M,MARRIED,HIGHER,20,INVESTMENT,STO,ABOVE 5 YRS
4522,Q,63,M,SINGLE,LABOUR,15,INVESTMENT,ONLINE,ABOVE 5 YRS
78000,M,42,M,MARRIED,HIGHER,24,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
5503,M,53,M,SINGLE,HIGHER,15,INVESTMENT,STO,BELOW 5 YRS
5000,M,54,F,MARRIED,LOWER,27,INVESTMENT,STO,ABOVE 5 YRS
5000,M,37,M,SINGLE,HIGHER,34,INVESTMENT,STO,BELOW 5 YRS
1800000,Y,37,M,MARRIED,HIGHER,27,INVESTMENT,DIRECT PAY,BELOW 5 YRS
1547,M,39,F,MARRIED,MIDDLE,20,INVESTMENT,STO,ABOVE 5 YRS
55253,M,46,M,MARRIED,HIGHER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
5000,M,48,F,SINGLE,LOWER,28,MEDICAL,STO,ABOVE 5 YRS
25222,M,52,F,MARRIED,HIGHER,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
50000,Y,41,M,MARRIED,MIDDLE,26,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
7252,H,62,M,MARRIED,LOWER,15,INVESTMENT,STO,ABOVE 5 YRS
3147,M,46,M,MARRIED,HIGHER,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
7522,M,52,M,MARRIED,LOWER,15,PENSION,MATURITY TRANSFER,BELOW 5 YRS
1182,M,36,M,WIDOW,HIGHER,20,EDUCATION,OTHER,ABOVE 5 YRS
1534,H,34,M,SINGLE,MIDDLE,20,EDUCATION,ONLINE,BELOW 5 YRS
2019,M,55,M,MARRIED,HIGHER,15,EDUCATION,MATURITY TRANSFER,BELOW 5 YRS
85276,M,61,F,MARRIED,HIGHER,20,EDUCATION,STO,BELOW 5 YRS
2874,M,55,M,MARRIED,HIGHER,15,PROTECTION,STO,BELOW 5 YRS
1521,M,54,M,SINGLE,MIDDLE,15,EDUCATION,DIRECT PAY,BELOW 5 YRS
2686,M,39,M,MARRIED,MIDDLE,20,PROTECTION,DIRECT PAY,BELOW 5 YRS
1252,M,59,M,MARRIED,LOWER,15,INVESTMENT,STO,BELOW 5 YRS
9207,Q,58,M,MARRIED,LOWER,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
1000,M,40,M,MARRIED,MIDDLE,28,INVESTMENT,STO,BELOW 5 YRS
7527,Q,39,M,MARRIED,MIDDLE,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
780069,Y,51,M,SINGLE,HIGHER,20,EDUCATION,MATURITY TRANSFER,ABOVE 5 YRS
1851,Q,49,M,MARRIED,MIDDLE,20,INVESTMENT,MATURITY TRANSFER,ABOVE 5 YRS
1007,M,32,M,MARRIED,MIDDLE,20,INVESTMENT,MATURITY TRANSFER,ABOVE 5 YRS
1098,M,60,F,SINGLE,MIDDLE,20,EDUCATION,STO,ABOVE 5 YRS
852000,Y,34,F,MARRIED,HIGHER,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
2000,Q,57,F,MARRIED,HIGHER,20,PENSION,STO,ABOVE 5 YRS
3628,Q,52,M,SINGLE,LOWER,20,PENSION,MATURITY TRANSFER,BELOW 5 YRS
2451,M,56,M,MARRIED,LOWER,20,INVESTMENT,CASH,ABOVE 5 YRS
980025,Y,60,F,MARRIED,HIGHER,15,PROTECTION,DIRECT PAY,ABOVE 5 YRS
1689,M,62,M,MARRIED,MIDDLE,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1006,M,47,M,MARRIED,MIDDLE,15,INVESTMENT,STO,BELOW 5 YRS
32874,Y,52,F,SINGLE,LOWER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
85599,M,47,F,SINGLE,MIDDLE,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1042,M,61,F,MARRIED,LOWER,15,EDUCATION,DIRECT PAY,BELOW 5 YRS
2355,M,61,F,SINGLE,HIGHER,20,PROTECTION,DIRECT PAY,BELOW 5 YRS
44244,M,55,M,SINGLE,LOWER,15,PROTECTION,STO,BELOW 5 YRS
4521,M,54,M,SINGLE,LABOUR,15,EDUCATION,DIRECT PAY,BELOW 5 YRS
345587,Y,39,F,SINGLE,HIGHER,20,PROTECTION,DIRECT PAY,BELOW 5 YRS
57754,M,59,M,MARRIED,HIGHER,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
8907,Q,58,F,SINGLE,HIGHER,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
1240,M,40,F,MARRIED,LABOUR,28,INVESTMENT,STO,BELOW 5 YRS
3535,Q,39,M,MARRIED,MIDDLE,20,EDUCATION,STO,BELOW 5 YRS
1232,M,51,F,SINGLE,LABOUR,20,EDUCATION,CASH,BELOW 5 YRS
7896,Q,49,M,MARRIED,MIDDLE,20,EDUCATION,CASH,BELOW 5 YRS
7896,M,32,M,MARRIED,LABOUR,20,INVESTMENT,CASH,BELOW 5 YRS
2345,M,60,F,SINGLE,MIDDLE,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
3210,M,34,M,MARRIED,LABOUR,20,EDUCATION,STO,BELOW 5 YRS
2000,Q,57,F,MARRIED,LABOUR,20,PENSION,MATURITY TRANSFER,BELOW 5 YRS
3628,Q,52,M,SINGLE,LABOUR,25,PENSION,CASH,BELOW 5 YRS
55055,M,56,M,MARRIED,HIGHER,30,PROTECTION,DIRECT PAY,BELOW 5 YRS
1425,M,60,M,MARRIED,LABOUR,15,PROTECTION,DIRECT PAY,BELOW 5 YRS
1689,M,62,M,MARRIED,MIDDLE,25,EDUCATION,STO,BELOW 5 YRS
1006,M,47,M,SINGLE,MIDDLE,25,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
32874,Y,52,F,SINGLE,LOWER,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
1068,M,47,F,SINGLE,MIDDLE,20,MEDICAL,STO,BELOW 5 YRS
1042,M,61,F,SINGLE,LOWER,15,MEDICAL,DIRECT PAY,BELOW 5 YRS
5500,M,28,M,SINGLE,LABOUR,25,MEDICAL,STO,ABOVE 5 YRS
52689,M,26,F,SINGLE,LOWER,30,EDUCATION,CASH,ABOVE 5 YRS
12812,M,36,M,SINGLE,LABOUR,25,EDUCATION,CASH,ABOVE 5 YRS
18050,M,45,F,MARRIED,MIDDLE,20,INVESTMENT,CASH,BELOW 5 YRS
3429,M,38,M,MARRIED,MIDDLE,22,EDUCATION,DIRECT PAY,ABOVE 5 YRS
18050,M,42,M,MARRIED,LOWER,20,EDUCATION,STO,BELOW 5 YRS
144646,M,36,M,MARRIED,MIDDLE,25,PENSION,MATURITY TRANSFER,ABOVE 5 YRS
25418,M,23,M,SINGLE,LOWER,20,PENSION,CASH,BELOW 5 YRS
18050,M,53,F,MARRIED,MIDDLE,15,PROTECTION,DIRECT PAY,BELOW 5 YRS
18050,M,42,F,MARRIED,LOWER,15,PROTECTION,DIRECT PAY,BELOW 5 YRS
14090,M,37,M,MARRIED,LABOUR,30,EDUCATION,STO,ABOVE 5 YRS
73787,M,21,M,SINGLE,HIGHER,30,INVESTMENT,DIRECT PAY,BELOW 5 YRS
105197,M,31,M,SINGLE,HIGHER,18,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
28240,M,41,M,SINGLE,HIGHER,30,MEDICAL,STO,BELOW 5 YRS
500050,Y,54,M,SINGLE,LABOUR,21,MEDICAL,DIRECT PAY,BELOW 5 YRS
12712,M,32,M,SINGLE,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
60796,Y,34,M,SINGLE,LABOUR,28,MEDICAL,STO,BELOW 5 YRS
71125,Q,40,M,SINGLE,MIDDLE,30,MEDICAL,OTHER,BELOW 5 YRS
5769,M,35,M,SINGLE,LABOUR,30,INVESTMENT,OTHER,ABOVE 5 YRS
187812,Y,44,M,MARRIED,MIDDLE,29,MEDICAL,OTHER,BELOW 5 YRS
74661,Y,37,M,MARRIED,LABOUR,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
92921,Y,30,M,MARRIED,HIGHER,25,INVESTMENT,ONLINE,BELOW 5 YRS
4684,M,27,M,MARRIED,LABOUR,30,MEDICAL,ONLINE,BELOW 5 YRS
10048,M,31,M,SINGLE,LABOUR,30,INVESTMENT,ONLINE,BELOW 5 YRS
12713,M,39,M,MARRIED,LABOUR,30,INVESTMENT,ONLINE,BELOW 5 YRS
21740,Q,49,M,MARRIED,MIDDLE,10,INVESTMENT,ONLINE,BELOW 5 YRS
5344,M,37,F,MARRIED,MIDDLE,30,INVESTMENT,ONLINE,BELOW 5 YRS
18770,Y,35,M,MARRIED,LOWER,18,MEDICAL,ONLINE,BELOW 5 YRS
5012,M,59,F,MARRIED,MIDDLE,17,EDUCATION,ONLINE,BELOW 5 YRS
6659,M,39,M,MARRIED,LOWER,17,EDUCATION,DIRECT PAY,BELOW 5 YRS
11379,Q,37,M,MARRIED,LABOUR,24,INVESTMENT,DIRECT PAY,BELOW 5 YRS
6771,M,29,F,MARRIED,LOWER,30,EDUCATION,ONLINE,BELOW 5 YRS
128081,M,37,M,MARRIED,HIGHER,16,MEDICAL,ONLINE,BELOW 5 YRS
100050,M,44,M,MARRIED,HIGHER,30,PENSION,STO,BELOW 5 YRS
5687,M,47,M,SINGLE,MIDDLE,15,PENSION,ONLINE,BELOW 5 YRS
28790,Y,36,M,MARRIED,HIGHER,30,PENSION,ONLINE,BELOW 5 YRS
15500,M,57,M,MARRIED,MIDDLE,20,INVESTMENT,STO,BELOW 5 YRS
75050,Y,37,M,MARRIED,MIDDLE,30,INVESTMENT,ONLINE,BELOW 5 YRS
30035,Q,42,M,SINGLE,MIDDLE,15,PENSION,DIRECT PAY,BELOW 5 YRS
6076,M,37,M,SINGLE,HIGHER,20,INVESTMENT,STO,BELOW 5 YRS
5841,M,34,M,SINGLE,MIDDLE,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
522463,Y,40,M,SINGLE,HIGHER,25,MEDICAL,STO,BELOW 5 YRS
20027,M,47,M,SINGLE,MIDDLE,30,INVESTMENT,CHEQUE,BELOW 5 YRS
36014,M,42,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
6013,M,39,M,SINGLE,MIDDLE,30,INVESTMENT,STO,BELOW 5 YRS
5000,M,37,M,SINGLE,MIDDLE,30,PROTECTION,CHEQUE,BELOW 5 YRS
30017,M,24,M,MARRIED,MIDDLE,30,INVESTMENT,STO,BELOW 5 YRS
4127,M,46,F,MARRIED,HIGHER,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
82046,H,48,M,MARRIED,MIDDLE,30,INVESTMENT,STO,BELOW 5 YRS
9493,M,30,F,MARRIED,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
6405,M,32,M,SINGLE,MIDDLE,30,MEDICAL,CHEQUE,ABOVE 5 YRS
100632,M,48,M,MARRIED,HIGHER,26,MEDICAL,DIRECT PAY,ABOVE 5 YRS
39595,Y,51,F,MARRIED,HIGHER,17,INVESTMENT,DIRECT PAY,BELOW 5 YRS
6958,M,31,M,MARRIED,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
3067,M,27,M,MARRIED,HIGHER,30,INVESTMENT,ONLINE,BELOW 5 YRS
24204,Q,25,F,MARRIED,HIGHER,20,INVESTMENT,ONLINE,BELOW 5 YRS
36970,H,35,M,MARRIED,HIGHER,27,INVESTMENT,STO,BELOW 5 YRS
38919,Y,31,F,MARRIED,HIGHER,28,INVESTMENT,DIRECT PAY,BELOW 5 YRS
3845,M,27,M,MARRIED,HIGHER,22,INVESTMENT,CHEQUE,BELOW 5 YRS
31517,H,49,F,MARRIED,HIGHER,15,PENSION,DIRECT PAY,BELOW 5 YRS
5012,M,30,M,MARRIED,HIGHER,30,INVESTMENT,STO,BELOW 5 YRS
28240,M,45,M,MARRIED,LOWER,14,PROTECTION,DIRECT PAY,BELOW 5 YRS
700050,M,26,M,MARRIED,MIDDLE,30,INVESTMENT,STO,ABOVE 5 YRS
12712,M,38,M,MARRIED,MIDDLE,30,PROTECTION,STO,ABOVE 5 YRS
60796,M,29,M,SINGLE,MIDDLE,15,PROTECTION,STO,ABOVE 5 YRS
71125,M,29,M,SINGLE,MIDDLE,30,PROTECTION,ONLINE,ABOVE 5 YRS
5769,Q,28,M,MARRIED,HIGHER,30,PROTECTION,DIRECT PAY,ABOVE 5 YRS
187812,Q,24,M,MARRIED,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
74661,M,52,F,MARRIED,LOWER,17,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
85222,M,33,M,MARRIED,LOWER,22,PROTECTION,ONLINE,BELOW 5 YRS
4684,M,29,F,MARRIED,HIGHER,30,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
10048,M,40,M,MARRIED,HIGHER,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
12713,M,53,M,MARRIED,HIGHER,27,MEDICAL,STO,ABOVE 5 YRS
21740,M,47,F,MARRIED,MIDDLE,16,MEDICAL,DIRECT PAY,ABOVE 5 YRS
5344,M,57,M,MARRIED,HIGHER,23,MEDICAL,STO,BELOW 5 YRS
18770,M,34,M,MARRIED,MIDDLE,20,MEDICAL,STO,ABOVE 5 YRS
5012,Y,55,F,MARRIED,MIDDLE,20,PENSION,STO,ABOVE 5 YRS
6659,Y,36,M,MARRIED,HIGHER,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
11379,M,26,F,MARRIED,MIDDLE,30,INVESTMENT,STO,BELOW 5 YRS
6771,M,34,M,MARRIED,MIDDLE,20,INVESTMENT,ONLINE,ABOVE 5 YRS
728081,M,31,F,MARRIED,MIDDLE,20,INVESTMENT,STO,ABOVE 5 YRS
100050,M,43,M,SINGLE,HIGHER,20,INVESTMENT,CHEQUE,ABOVE 5 YRS
5687,M,37,M,SINGLE,MIDDLE,30,INVESTMENT,STO,BELOW 5 YRS
28790,M,37,M,MARRIED,MIDDLE,20,PENSION,STO,BELOW 5 YRS
15500,M,36,M,SINGLE,MIDDLE,25,INVESTMENT,DIRECT PAY,BELOW 5 YRS
3049,M,44,M,MARRIED,HIGHER,15,PROTECTION,STO,BELOW 5 YRS
2644,M,33,M,MARRIED,MIDDLE,10,INVESTMENT,ONLINE,BELOW 5 YRS
1006,M,37,M,MARRIED,MIDDLE,30,PROTECTION,ONLINE,BELOW 5 YRS
3598,Q,41,F,MARRIED,MIDDLE,15,PROTECTION,DIRECT PAY,BELOW 5 YRS
99050,Y,34,F,SINGLE,HIGHER,15,PROTECTION,DIRECT PAY,BELOW 5 YRS
5064,M,28,M,SINGLE,MIDDLE,30,PROTECTION,STO,BELOW 5 YRS
5039,M,35,F,MARRIED,MIDDLE,30,PROTECTION,ONLINE,BELOW 5 YRS
5012,M,40,M,SINGLE,MIDDLE,30,PROTECTION,DIRECT PAY,BELOW 5 YRS
2504,M,33,F,SINGLE,HIGHER,25,PROTECTION,STO,BELOW 5 YRS
52032,H,61,F,MARRIED,HIGHER,20,PROTECTION,STO,BELOW 5 YRS
3008,M,37,M,SINGLE,HIGHER,20,PROTECTION,STO,BELOW 5 YRS
1971,M,33,M,MARRIED,HIGHER,20,PROTECTION,STO,BELOW 5 YRS
5218,M,39,M,SINGLE,HIGHER,17,EDUCATION,STO,BELOW 5 YRS
2345,M,34,M,SINGLE,HIGHER,20,MEDICAL,STO,BELOW 5 YRS
5467,M,53,M,MARRIED,HIGHER,29,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1232,M,36,M,MARRIED,HIGHER,22,PROTECTION,STO,BELOW 5 YRS
2707,M,39,F,MARRIED,HIGHER,30,INVESTMENT,DIRECT PAY,BELOW 5 YRS
4195,M,44,F,MARRIED,HIGHER,20,MEDICAL,STO,BELOW 5 YRS
5103,M,39,M,MARRIED,HIGHER,20,EDUCATION,STO,BELOW 5 YRS
1599,M,41,F,MARRIED,MIDDLE,17,PROTECTION,STO,ABOVE 5 YRS
2032,M,48,F,SINGLE,MIDDLE,20,EDUCATION,ONLINE,ABOVE 5 YRS
1185,M,54,F,DIVORCED,HIGHER,14,INVESTMENT,DIRECT PAY,BELOW 5 YRS
2032,M,45,M,SINGLE,LOWER,25,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
28050,Y,47,M,MARRIED,MIDDLE,15,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
258878,Y,40,M,MARRIED,HIGHER,12,EDUCATION,ONLINE,BELOW 5 YRS
42053,Y,57,F,SINGLE,MIDDLE,22,MEDICAL,DIRECT PAY,BELOW 5 YRS
1565,M,33,M,SINGLE,HIGHER,20,PROTECTION,DIRECT PAY,BELOW 5 YRS
1138,M,55,M,SINGLE,MIDDLE,15,INVESTMENT,STO,BELOW 5 YRS
1978,M,39,M,MARRIED,MIDDLE,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
13826,H,43,M,SINGLE,HIGHER,19,EDUCATION,STO,BELOW 5 YRS
16510,H,56,M,MARRIED,MIDDLE,16,EDUCATION,STO,BELOW 5 YRS
1665,M,46,M,DIVORCED,MIDDLE,13,EDUCATION,STO,BELOW 5 YRS
2547,M,46,M,SINGLE,HIGHER,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1678,M,46,M,MARRIED,MIDDLE,18,EDUCATION,STO,BELOW 5 YRS
120188,H,49,M,MARRIED,HIGHER,20,PROTECTION,ONLINE,BELOW 5 YRS
2147,M,40,M,MARRIED,LABOUR,24,INVESTMENT,STO,ABOVE 5 YRS
77823,H,48,M,WIDOW,HIGHER,20,INVESTMENT,CHEQUE,ABOVE 5 YRS
2570,M,44,M,MARRIED,HIGHER,15,EDUCATION,STO,ABOVE 5 YRS
5302,M,35,M,SINGLE,HIGHER,20,MEDICAL,STO,ABOVE 5 YRS
2478,M,40,M,MARRIED,HIGHER,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
708,M,34,M,SINGLE,LOWER,20,INVESTMENT,STO,BELOW 5 YRS
2222,M,55,M,MARRIED,HIGHER,20,INVESTMENT,ONLINE,BELOW 5 YRS
8000,M,40,M,SINGLE,MIDDLE,25,INVESTMENT,ONLINE,BELOW 5 YRS
1453,M,29,F,MARRIED,LABOUR,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
1494,Y,63,F,SINGLE,HIGHER,17,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1334,M,47,M,SINGLE,LABOUR,15,EDUCATION,STO,BELOW 5 YRS
15000,M,49,M,DIVORCED,MIDDLE,16,EDUCATION,DIRECT PAY,BELOW 5 YRS
8345,Q,39,M,SINGLE,HIGHER,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
5000,M,34,M,SINGLE,MIDDLE,31,INVESTMENT,STO,ABOVE 5 YRS
6110,M,40,M,MARRIED,HIGHER,20,PROTECTION,STO,ABOVE 5 YRS
7894,M,46,M,SINGLE,LOWER,15,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
30000,H,46,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,ABOVE 5 YRS
40000,Y,50,F,SINGLE,LOWER,30,INVESTMENT,STO,ABOVE 5 YRS
40000,Y,50,M,SINGLE,LOWER,25,PROTECTION,DIRECT PAY,ABOVE 5 YRS
13382,Y,36,M,MARRIED,LOWER,30,INVESTMENT,STO,ABOVE 5 YRS
11964,Q,46,M,SINGLE,MIDDLE,20,MEDICAL,STO,ABOVE 5 YRS
3598,Q,63,F,SINGLE,HIGHER,15,EDUCATION,CHEQUE,ABOVE 5 YRS
5000,M,42,M,MARRIED,MIDDLE,24,PROTECTION,CHEQUE,ABOVE 5 YRS
5503,M,53,M,MARRIED,HIGHER,15,EDUCATION,CHEQUE,ABOVE 5 YRS
5000,M,54,F,MARRIED,MIDDLE,27,INVESTMENT,CHEQUE,ABOVE 5 YRS
5000,M,37,F,SINGLE,HIGHER,34,INVESTMENT,CHEQUE,ABOVE 5 YRS
12456,M,37,M,MARRIED,MIDDLE,27,INVESTMENT,CHEQUE,ABOVE 5 YRS
1547,M,39,M,MARRIED,MIDDLE,20,EDUCATION,STO,ABOVE 5 YRS
5000,M,46,F,SINGLE,MIDDLE,20,MEDICAL,STO,ABOVE 5 YRS
5288,M,48,F,MARRIED,LOWER,28,PROTECTION,STO,ABOVE 5 YRS
10000,M,52,F,MARRIED,MIDDLE,20,INVESTMENT,ONLINE,ABOVE 5 YRS
50000,Y,41,F,MARRIED,LOWER,26,EDUCATION,DIRECT PAY,ABOVE 5 YRS
3080,H,62,M,MARRIED,HIGHER,15,EDUCATION,STO,ABOVE 5 YRS
4547,M,46,M,MARRIED,MIDDLE,15,EDUCATION,STO,ABOVE 5 YRS
1108,M,52,F,DIVORCED,MIDDLE,15,EDUCATION,STO,ABOVE 5 YRS
1182,M,36,M,SINGLE,HIGHER,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1534,H,34,M,MARRIED,LOWER,20,EDUCATION,STO,BELOW 5 YRS
5623,M,55,M,SINGLE,MIDDLE,15,PROTECTION,DIRECT PAY,BELOW 5 YRS
1876,M,61,F,MARRIED,HIGHER,20,INVESTMENT,STO,BELOW 5 YRS
4568,M,55,M,MARRIED,LOWER,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
1521,M,54,M,MARRIED,MIDDLE,15,EDUCATION,DIRECT PAY,BELOW 5 YRS
2686,M,39,F,MARRIED,HIGHER,20,MEDICAL,STO,BELOW 5 YRS
1252,M,59,M,MARRIED,LABOUR,15,EDUCATION,DIRECT PAY,BELOW 5 YRS
9207,Q,58,M,MARRIED,HIGHER,20,INVESTMENT,STO,BELOW 5 YRS
1000,M,40,M,SINGLE,HIGHER,28,INVESTMENT,STO,BELOW 5 YRS
7527,Q,39,M,MARRIED,MIDDLE,20,INVESTMENT,STO,ABOVE 5 YRS
1069,M,51,M,MARRIED,HIGHER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1851,Q,49,M,MARRIED,LOWER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1007,M,32,M,SINGLE,MIDDLE,20,EDUCATION,STO,ABOVE 5 YRS
1098,M,60,F,MARRIED,HIGHER,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1000,M,34,F,SINGLE,MIDDLE,20,INVESTMENT,MATURITY TRANSFER,ABOVE 5 YRS
2000,Q,57,F,MARRIED,MIDDLE,20,PROTECTION,OTHER,ABOVE 5 YRS
3628,Q,52,M,MARRIED,HIGHER,20,EDUCATION,OTHER,ABOVE 5 YRS
2451,M,56,M,MARRIED,MIDDLE,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1425,M,60,M,MARRIED,HIGHER,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1689,M,62,M,MARRIED,MIDDLE,15,EDUCATION,STO,ABOVE 5 YRS
1006,M,47,M,MARRIED,MIDDLE,15,MEDICAL,DIRECT PAY,ABOVE 5 YRS
32874,Y,52,F,MARRIED,HIGHER,20,INVESTMENT,ONLINE,ABOVE 5 YRS
1068,M,47,F,MARRIED,MIDDLE,20,INVESTMENT,STO,ABOVE 5 YRS
1042,M,61,F,MARRIED,LOWER,15,INVESTMENT,STO,ABOVE 5 YRS
2355,M,61,F,MARRIED,HIGHER,20,MEDICAL,STO,BELOW 5 YRS
7852,M,55,M,MARRIED,MIDDLE,15,EDUCATION,DIRECT PAY,BELOW 5 YRS
4521,M,54,M,MARRIED,MIDDLE,15,MEDICAL,STO,BELOW 5 YRS
4587,M,39,M,MARRIED,LOWER,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
56000,M,59,M,DIVORCED,MIDDLE,15,MEDICAL,DIRECT PAY,BELOW 5 YRS
8907,Q,58,M,MARRIED,MIDDLE,20,MEDICAL,DIRECT PAY,BELOW 5 YRS
